0.77829,1.8642,2.9712
1.5583,2.6789,3.6923
0.93502,1.9309,3.0657
1.355,1.9539,3.3279
0.93046,2.2401,3.2546
0.86986,1.7757,2.9564
0.66828,1.2192,2.5401
0.81484,1.8073,2.7984
1.3171,2.2234,3.2087
1.2877,2.1275,3.2449
1.5397,2.322,3.4863
2.0463,3.5105,4.282
0.66101,1.8111,2.5263
1.1362,2.4023,2.8663
1.294,2.331,3.7613
-0.24147,0.66234,1.6041
1.0807,2.0344,3.2973
0.95094,2.1333,3.0791
0.27029,1.3264,2.2753
2.5067,3.8927,4.875
-0.93221,-0.28914,0.94116
0.84199,1.7731,2.7966
2.2648,2.8289,3.8834
-0.43286,-0.042679,1.2888
0.57425,1.2105,2.1757
0.87932,1.9783,2.9493
0.77276,1.8409,3.0146
1.8722,2.8092,4.0494
0.23806,0.64512,2.179
1.1278,2.1792,3.049
1.0998,2.211,3.0953
1.0982,2.4585,3.0057
3.3303,4.1242,5.3191
0.55334,1.1813,2.511
2.2437,3.7911,4.1157
0.88462,2.3056,2.8145
1.6843,2.9596,3.659
2.8309,4.0769,4.7595
0.75598,2.0275,2.9454
1.4253,2.4424,3.5228
-0.17076,0.3606,1.3955
2.59,3.6164,4.9317
2.7105,4.4308,4.6335
-0.49375,0.046191,0.93415
1.4285,2.6007,3.4528
1.9975,2.9003,4.0475
2.1116,3.3353,4.1768
1.5368,2.6375,3.5477
0.86053,1.7809,2.873
1.2877,2.1444,3.1731
0.21204,1.2892,2.3007
1.215,2.1718,3.4017
1.5658,2.3149,3.7112
0.73715,1.7487,3.0224
0.99514,1.8522,2.8289
0.87166,1.7591,2.9673
0.61587,1.5561,2.787
1.4746,2.7563,3.6028
-0.26625,0.80978,1.7018
-0.24478,0.98287,1.9458
-0.59018,-0.15867,1.0531
1.0558,1.9278,3.1736
0.036004,0.49023,2.3746
0.6183,1.46,2.3274
2.0911,3.1063,4.2756
0.094384,0.63072,1.8182
0.49593,1.4476,2.4529
0.097359,0.96313,2.3847
0.37322,1.1129,1.9889
1.1777,2.015,3.2474
2.6495,3.8657,4.975
1.0738,1.7377,2.6844
0.049049,0.84176,1.948
0.72794,1.7118,2.5789
1.097,1.8553,3.1377
1.1039,2.4216,3.3686
0.0057834,0.75849,2.0121
0.29045,1.4074,2.1856
0.94771,2.147,2.7659
1.3024,2.2871,3.2068
0.43389,1.092,2.4747
2.0935,3.5399,4.3588
0.054401,0.96968,2.2363
1.4489,2.2366,3.3749
0.27917,1.0149,2.0505
3.1652,3.9432,5.0946
1.2256,2.0655,3.0532
1.6073,2.4611,3.5973
0.8354,2.3162,2.9784
0.42869,1.1773,2.4413
0.53994,1.7,2.4933
1.6655,2.9681,3.891
0.48157,1.263,2.4173
0.74279,1.5608,2.6721
2.3337,3.5119,4.3185
1.6595,2.9363,3.8646
0.79548,1.7944,3.1168
-0.046218,0.48402,1.6907
0.37667,1.4504,2.3807
1.4369,2.7509,3.4446
0.57066,1.2681,2.4356
2.1617,3.07,4.1541
0.29609,1.3958,2.1806
1.4906,2.5062,3.3794
1.322,2.1369,3.4163
1.5977,2.6759,3.7141
1.4889,2.8712,3.8824
2.8288,4.1477,4.924
-0.86464,-0.081677,0.98068
-0.0019601,0.91519,2.257
0.54415,1.1676,2.3232
0.73525,1.5524,2.6469
1.772,3.0429,3.8503
1.9268,3.2346,4.3761
0.73947,1.8936,2.8895
-0.21152,0.27938,1.7355
1.6477,2.6569,3.7
2.2654,3.3144,4.4575
0.8687,1.83,2.6944
0.95832,1.6512,3.0352
1.2083,1.9207,2.8881
2.4331,3.9994,5.0294
1.0167,1.9871,3.0924
1.6605,2.9923,3.7322
-0.19803,1.1339,2.0304
1.5723,2.5522,3.2431
1.1292,2.1315,2.845
0.57235,1.9308,2.5338
1.1078,1.6675,2.955
1.2071,2.3506,3.1512
0.93345,1.8231,3.2651
0.37534,1.4638,2.4075
0.99452,1.859,2.8059
1.25,2.3657,3.405
2.3423,3.4251,4.2767
0.26459,1.239,2.1667
0.81534,1.7576,2.7881
1.7042,2.8368,3.6986
1.0171,2.5723,3.1294
0.16412,1.3446,2.2408
2.2801,3.495,4.2796
2.3071,3.6524,4.5579
-0.39051,0.25271,1.3825
0.83493,1.7529,2.9939
-0.56559,0.01627,1.3252
2.644,4.034,4.5603
0.1385,1.1071,2.0551
1.1951,2.2357,3.118
1.0477,2.0267,2.9869
1.8809,3.0004,3.8224
0.27609,1.1313,2.1175
1.7189,3.2268,3.6561
1.2358,2.8913,3.7702
0.44264,1.1625,2.4663
-0.80664,0.0087463,1.1419
-0.52462,0.71609,1.5028
0.93635,1.7075,2.9581
2.0799,3.5119,4.2581
2.4105,3.7761,4.3867
1.0899,2.143,3.1063
1.9238,3.3382,4.0053
0.72735,1.3459,2.36
0.29518,0.99322,2.209
1.5694,2.7672,3.389
1.2839,2.3793,3.3883
0.54855,1.6629,2.6282
0.8515,1.3983,2.7688
0.33802,0.94416,2.1198
3.0088,3.9839,4.8629
0.085771,0.52523,1.8893
0.93227,1.9737,2.9351
1.1548,2.4775,3.3186
1.1605,1.7339,3.207
0.86981,1.5434,2.9043
0.21595,1.0969,2.3148
2.0508,3.2537,4.1706
0.094599,1.2278,2.2512
-0.34154,0.87349,1.8891
-0.44493,0.25012,1.236
2.1409,3.202,4.4157
0.69039,1.6017,2.6786
1.209,2.37,3.3485
-0.2321,0.49881,1.6686
-0.081108,0.72638,1.9131
2.8717,4.0204,4.807
0.76018,1.4946,2.7073
-0.036039,0.66607,1.6259
1.6234,2.8038,3.5299
2.2132,3.4723,4.5016
-0.34958,0.22696,1.2517
2.1671,3.5603,4.2012
1.0427,1.7594,2.4587
1.2324,2.2718,3.3428
0.95547,1.5687,2.843
0.8888,1.8541,2.888
2.0687,3.7631,4.3533
0.55412,1.2627,2.5011
2.0423,3.1974,4.0939
1.0905,2.3038,3.3816
0.56408,1.4425,2.1917
1.5895,2.5555,3.7389
0.84901,2.1398,2.9792
0.47065,1.4143,2.599
0.11098,1.5178,2.0543
1.8759,3.4734,4.1315
1.5693,2.4383,3.2751
1.9855,3.2934,3.9583
2.0087,3.5386,4.0208
1.385,2.536,3.3183
0.56926,1.4722,2.6503
-0.93499,-0.40074,0.97305
-0.3565,0.11694,1.436
2.0972,3.0344,3.7846
0.35858,1.3588,2.4696
2.4498,3.5826,4.4596
-0.84206,-0.30433,0.77842
2.2458,3.4396,4.3091
0.18823,0.89332,1.881
1.3224,2.383,3.2324
0.52109,1.828,2.5982
0.23453,1.0762,2.3756
2.1162,3.5385,4.1603
0.70423,1.1625,2.2795
0.39661,0.94681,1.8995
1.0082,2.1246,2.6505
1.1145,2.2865,3.1992
-0.68611,-0.19389,0.83308
-0.31649,0.69091,1.7807
2.1147,3.1326,4.0248
1.1883,2.1747,3.2373
2.1077,3.4335,3.7868
0.40638,1.2906,2.4205
1.9323,2.8223,4.0942
1.2394,2.6668,3.2459
1.7794,3.4801,3.7456
2.1112,3.4054,4.3559
1.0491,1.577,2.8117
1.958,3.3423,3.9702
1.4758,2.7311,3.5132
1.3983,2.4101,3.2683
1.1704,1.8538,3.2066
0.86963,1.6587,2.6428
0.21539,0.93015,2.1009
1.4781,2.4519,3.3608
1.8443,2.802,3.8421
0.78903,1.674,2.8666
-1.4334,-1.0609,0.35585
0.28869,0.6074,1.8815
-0.4642,-0.065985,1.3296
0.87788,1.509,2.994
2.5001,4.0518,4.6031
0.019386,0.89964,2.041
1.6995,2.926,3.4958
1.3949,2.7697,3.8349
1.409,2.6709,3.611
0.34305,1.2691,2.4785
0.82901,1.7932,3.0899
1.3413,2.2334,3.2707
0.80567,1.8749,2.7051
0.93157,1.8909,2.9913
0.49949,1.211,2.3907
2.1065,2.9269,4.2179
1.4267,2.7803,3.3879
0.65504,1.7337,2.421
0.99484,2.104,2.6465
2.8631,4.1619,5.1085
0.03603,0.81652,2.0193
1.1838,2.4192,3.5979
0.10614,1.0664,2.2641
-0.11449,0.43103,1.5928
1.0845,2.216,3.1126
1.5237,3.0718,3.6153
1.0748,2.1804,2.9669
1.0653,1.9951,2.9335
0.80691,1.6144,2.5944
0.95212,2.1675,3.0305
1.4107,2.88,3.0769
1.6309,2.5832,3.6675
-0.62045,0.28936,0.97774
1.1538,2.0676,3.1605
0.42591,1.1697,2.4497
1.4266,2.5734,3.5164
2.1864,3.158,4.368
0.99585,1.9946,2.9249
0.79143,1.8055,2.7612
1.4616,1.9066,3.5326
-0.34971,0.2971,1.4417
1.2789,2.5186,3.3145
1.6709,2.7721,3.5689
0.38478,1.3099,2.3284
0.60337,1.9243,2.5642
0.48034,1.5031,2.7005
1.2136,2.5463,3.3576
2.1918,3.5754,4.3403
1.2785,2.3402,3.0658
0.72766,1.4232,2.7276
0.38675,0.99093,2.4083
0.23451,1.4449,2.2777
0.97521,1.8738,3.0123
0.8684,1.7377,2.6179
2.2448,3.5728,4.5105
0.99413,2.0172,2.8525
1.0787,1.9924,3.3085
0.39427,1.6754,2.72
1.3335,1.9535,3.2383
1.1682,2.0672,3.0166
-0.28792,0.27084,1.5213
0.46093,1.476,2.5963
1.9088,3.5334,4.013
-0.58577,0.57756,1.2758
0.47074,1.3178,2.4531
0.43122,1.2229,2.441
1.6766,3.0817,3.839
-0.10053,0.34183,1.3769
1.5138,2.55,3.2181
0.13842,0.95806,1.9783
0.62331,1.5078,2.4969
-1.2886,-1.0274,0.31072
1.9979,2.9531,3.8894
0.19113,1.2727,1.9928
-0.11889,0.57824,1.7178
1.0249,1.896,3.1626
-0.10052,0.51124,1.7672
0.19652,0.82544,2.0468
1.149,2.2321,3.0131
0.85571,1.7758,2.6814
-0.64959,0.082491,0.81686
2.1097,3.4776,4.3544
1.0964,2.6389,3.1584
-0.096561,0.31459,1.6663
-1.0141,-0.61026,0.85516
0.59674,2.1819,2.6594
1.784,3.4957,3.8229
0.55943,1.323,2.5781
1.5077,2.7169,3.5527
2.4287,3.4546,4.4992
1.2275,2.5799,3.3519
1.1883,2.3221,3.1845
1.3452,2.5506,3.1801
1.8682,3.0707,3.9823
1.7555,3.0179,3.5598
2.0114,3.2518,4.3727
0.91936,1.9553,3.1018
0.086766,1.3165,1.9331
1.6918,2.4084,3.4901
-0.72748,-0.24515,1.1214
0.35894,1.6375,2.5143
1.6027,2.6843,3.663
1.026,2.0727,2.8415
2.7506,3.8152,4.8732
0.90161,2.4805,3.0977
2.3506,3.8811,4.6028
0.71458,1.6695,2.7726
0.6519,1.6263,2.628
1.9471,2.6482,3.6062
0.56536,1.7019,2.5978
-0.47945,0.36028,1.3068
3.318,4.5921,5.7197
2.4213,3.7753,4.194
1.7832,3.1143,3.8602
1.3689,1.9173,3.2942
-0.18277,0.63366,1.3122
0.91223,1.9632,2.8437
1.3813,2.6818,3.5251
0.1162,1.006,1.9323
1.6969,2.5847,3.7327
-0.45709,0.18685,1.3725
1.1326,2.2162,3.4927
1.1545,2.0727,2.9102
2.6943,4.1027,4.964
1.477,2.806,3.3861
1.2181,2.7096,3.5593
0.018185,1.1114,1.8323
1.2115,2.314,3.3275
0.76599,1.3978,2.49
0.86256,2.3458,3.1635
0.2631,1.2381,2.1841
1.7769,3.5276,4.2324
2.1013,4.0471,4.3304
1.42,2.2059,3.1651
3.2011,4.9063,5.4638
0.48505,1.7198,2.6015
1.4654,2.3576,3.2603
0.31406,1.2051,1.7234
0.25898,1.2157,2.2438
0.24642,0.88947,2.2366
-0.3214,0.62963,1.7132
0.61387,1.2935,2.5715
0.12639,0.77521,1.975
0.56446,1.5232,2.6739
1.0151,2.2635,2.7238
1.1262,2.2313,2.884
0.67155,1.2538,2.3192
0.055731,0.74035,1.6698
1.448,2.6699,3.5476
2.0753,3.353,4.3104
0.015949,0.51773,1.539
1.8068,3.2991,4.0941
0.80586,1.5483,3.1106
1.7893,2.8231,3.9041
2.1797,3.3782,4.1609
1.5283,3.3833,3.9274
0.35024,1.2694,2.4089
0.32395,1.2811,2.3946
0.74937,1.5933,3.1345
1.8219,3.1344,4.2386
0.064324,0.79509,1.6899
0.61766,1.7545,2.7712
1.7687,2.8698,4.1043
0.96464,1.739,2.7419
0.68578,1.4062,2.5233
2.1598,3.6556,4.5035
1.1979,2.2024,3.2957
0.61738,1.8666,2.8992
3.5938,5.465,6.2438
1.5304,2.6506,3.5171
2.357,3.5986,4.5341
0.66211,1.7412,2.6049
1.0142,1.9684,3.0656
0.58148,1.3872,2.8229
1.4489,2.6368,3.7402
0.44273,0.8113,2.3628
0.38097,0.96082,2.0983
0.34327,1.3945,2.2561
0.72315,1.7641,2.6633
-0.5649,0.5885,1.6104
0.82299,1.9273,2.8506
1.6724,2.8244,3.8663
1.4386,2.8616,3.4968
1.2219,2.162,3.0585
0.62462,1.6402,2.8278
1.4939,2.7302,3.4185
1.0581,1.8013,3.0601
1.4728,2.8631,3.6265
1.5148,2.5918,3.7484
0.86415,1.7407,2.7733
2.0266,3.195,4.3428
0.60172,1.7959,2.3357
1.4984,2.7944,3.4773
0.78472,1.8763,2.7302
1.8883,3.0502,3.8298
-0.26331,0.24118,1.3726
0.80046,1.8737,2.8356
1.9556,2.9018,4.1018
0.79802,2.1101,3.0665
0.30538,1.2172,1.9444
0.067584,1.0503,2.0985
0.36186,1.4254,2.5397
1.6921,2.6864,3.9362
1.8979,3.2184,4.0192
1.4617,2.556,3.5099
1.9163,2.8607,4.1011
1.4953,2.3427,3.7099
0.62971,1.5754,2.2487
1.935,2.7114,4.0931
0.42327,1.3008,2.5227
1.0619,2.0637,3.1247
0.81565,1.9599,2.7351
1.0439,2.0165,3.483
1.9226,3.0476,3.9521
0.94871,1.9014,3.1738
-0.21117,0.77775,2.1087
0.85855,2.2156,2.9208
2.4485,3.867,4.9475
2.9865,4.5644,5.541
-0.4097,0.54117,1.4906
1.6827,2.674,3.8998
1.4392,2.6421,3.2734
2.4283,3.8935,4.7765
1.4912,2.7707,3.5741
-0.078958,1.0261,1.766
1.3917,2.6706,3.4145
-0.33029,0.67562,1.805
1.0409,1.9492,2.9422
0.90227,1.7002,2.7121
2.8624,4.3566,5.0092
1.3018,2.3557,3.451
1.742,3.0313,3.6603
1.466,2.8006,3.6389
0.77851,1.7985,2.7669
0.4309,1.4243,2.3513
0.8798,1.593,2.4703
1.3495,2.6666,3.4393
1.9408,2.9127,3.8611
0.34518,1.1496,1.9939
0.38096,1.6395,2.4365
0.076191,1.0095,1.6089
0.78768,1.3867,2.7906
1.8234,3.3252,4.012
1.0883,2.1458,2.93
0.32196,1.1715,2.3822
1.7481,3.0515,3.7493
0.01933,0.85891,1.8469
0.87392,2.1598,2.9832
0.68466,1.718,2.4998
0.90104,2.042,2.754
0.15965,0.68565,1.7966
0.014422,0.87247,2.1266
1.0454,1.8233,2.862
2.2074,3.3227,4.4219
-0.026589,0.767,1.9322
3.1207,4.1884,5.0538
1.385,2.3271,3.4984
0.051267,1.2488,2.0091
-0.52888,0.38343,1.4704
1.2948,2.5922,3.4965
-1.4554,-0.74324,0.36165
0.90274,1.7745,2.7472
0.97665,2.0884,3.27
1.4874,3.0314,3.6489
1.1389,1.7183,2.9762
0.43102,1.2799,2.2502
0.60175,1.2969,2.4255
-0.020502,0.86212,1.9163
2.1342,3.2621,3.9381
0.29009,1.5267,2.0787
1.6223,2.621,3.6268
1.5055,2.7574,3.4926
2.4881,3.7296,4.6656
1.2838,2.2409,2.8894
0.55451,1.6104,2.5434
0.043123,0.77113,1.8257
1.6361,2.9441,3.7442
2.2886,3.6346,4.4652
-0.52902,0.26113,1.3088
1.5199,2.7194,3.66
1.9388,3.4367,4.0658
0.34958,1.0942,2.3517
0.92261,1.5912,2.9183
1.1865,2.1146,3.3111
-0.12289,0.48057,2.0366
0.7193,1.7666,2.6777
1.074,2.6499,3.5335
0.89651,1.6729,2.8297
0.93916,1.9955,2.9675
1.3383,2.3346,3.5019
0.86199,1.8064,2.693
1.9203,3.3093,3.8258
0.065624,1.1604,2.0412
1.9308,3.3862,3.9331
1.2824,2.2428,3.2228
0.88755,2.0976,2.6635
1.5371,2.3367,3.3217
0.81958,1.4839,2.7655
2.4246,3.9538,4.4441
0.33144,1.3123,2.3681
0.22623,1.2601,2.0591
1.6308,2.801,3.7799
0.60763,1.3587,2.424
2.3048,3.3334,4.2621
1.5402,2.4934,3.4326
0.59579,1.916,2.697
0.32924,1.5,2.3463
-0.75462,-0.076868,0.98827
0.27841,1.4953,2.1639
0.030679,0.72221,1.8554
0.13714,0.69496,2.1167
1.1861,2.0021,3.1503
-1.2266,-0.44086,0.72636
0.025528,0.72368,1.8821
1.1895,2.2405,3.3295
1.8683,3.122,3.9395
0.37092,1.281,2.4093
1.0869,2.4702,3.1382
1.0308,2.0478,3.289
2.5068,4.1417,4.7147
2.3102,3.8421,4.5294
0.33444,1.3705,2.1821
0.5493,1.8738,2.7145
0.84497,2.3333,3.0862
-0.68395,-0.30124,1.2072
0.68221,1.7772,2.5942
3.563,4.8019,5.7813
0.4458,0.98919,2.2711
-0.23181,1.0415,1.7235
-0.62356,0.164,1.1219
1.1336,2.2251,3.3314
2.4575,4.1593,4.4726
1.8775,3.2144,3.8394
1.4248,2.6666,3.5891
0.8456,1.7991,2.9009
-0.25068,0.84631,1.9144
-0.2296,0.5965,2.0107
1.2199,2.2123,3.2742
1.3736,2.2291,3.3758
-0.37667,0.47446,1.4872
1.293,2.6796,3.3995
1.199,1.9661,3.0251
0.62153,1.6915,2.6971
1.684,2.7869,3.6576
2.2083,3.1534,4.1615
2.2583,3.7389,4.5208
1.559,2.6701,3.531
0.98804,2.0096,3.1361
0.82644,1.9475,2.5279
0.969,1.9268,2.6989
0.84503,1.5432,2.6142
2.0117,2.978,4.1114
-0.32864,0.66881,1.5247
-0.58135,0.16223,1.0412
0.0012012,1.0402,1.6558
0.9643,2.0367,2.9816
0.051714,1.3587,1.88
0.46587,1.0389,2.4103
0.24707,1.2047,2.3852
0.91097,1.5777,2.7474
1.6492,3.1156,4.0053
1.5145,2.7058,3.8495
0.99086,1.7913,2.7935
2.4678,3.8907,4.6393
1.6601,2.7916,3.5504
-0.046313,0.47427,1.7437
-1.8189,-1.1559,-0.038152
0.76153,1.7446,2.4791
0.68148,1.3039,2.3124
1.2289,1.7996,3.4702
-0.56169,-0.039845,1.3339
2.2279,3.6406,4.1729
-0.23776,0.32231,1.6766
0.86636,2.1011,2.98
0.29513,1.0474,2.0594
0.15146,1.2524,2.0231
2.2175,3.3662,4.4106
1.4647,2.9238,3.4462
1.5079,2.9226,3.7987
1.0114,1.5339,3.1536
1.1411,2.2257,3.1169
0.28981,1.3024,2.3852
0.91057,1.6876,2.8564
2.7639,4.0846,4.8346
2.1591,3.6489,4.5586
1.0768,1.9998,3.0634
1.907,3.4894,4.265
0.89605,1.8439,2.8535
1.407,2.6916,3.4892
1.2684,1.8042,3.0707
1.1144,2.1423,3.0506
1.9026,3.1599,3.828
0.88603,1.643,2.485
1.2742,2.3209,3.2247
1.492,2.863,3.5932
1.8268,2.9274,3.7489
0.51466,1.4227,2.5474
2.0027,3.4104,4.2875
0.49672,1.2566,2.1564
2.9099,4.2542,5.002
0.19963,1.1346,2.4422
0.14894,1.1105,1.9827
1.7249,2.8824,3.7307
1.7147,2.9129,3.8134
-0.012393,0.70389,1.6532
2.6024,3.8451,4.589
1.0732,1.9561,3.0396
2.3663,4.019,4.5331
0.9744,2.1707,3.0731
1.9097,3.014,3.9047
0.49765,1.2664,2.395
0.049359,0.89142,1.6574
1.4602,3.0712,3.8057
0.87019,1.8049,2.5342
1.3431,2.5375,3.458
-0.70742,-0.091595,0.99212
-0.68222,0.10935,1.1564
0.78191,1.6564,2.9213
0.55966,1.2379,2.5031
-0.29652,0.49979,1.5557
0.31728,1.137,1.9461
1.9758,3.2806,3.8772
0.65485,1.9534,2.579
1.0602,2.0863,3.19
0.8967,1.5493,2.565
0.056432,0.45037,1.7807
-0.3226,0.53419,1.8443
-0.16748,0.73534,1.8551
0.68053,1.7886,2.7183
1.5155,2.7413,3.6429
1.4103,2.2594,3.2004
1.9114,3.0157,4.1127
2.2503,3.3324,4.2566
0.0063788,0.8031,1.8254
0.84081,1.3714,2.5405
0.43268,1.6608,2.3377
1.2858,2.1503,3.3856
1.8265,2.7341,3.8992
-0.53729,-0.11638,1.3517
1.1928,2.1803,3.0906
2.1819,3.3343,4.2717
2.4499,3.898,4.4858
0.76011,1.3259,2.6533
2.767,4.3566,4.8204
1.748,2.6378,3.7737
0.80883,1.7843,2.6966
2.0469,2.9853,3.888
1.2581,2.0891,2.8766
-0.12695,0.90529,2.1665
