@relation D31.txt-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.Standardize

@attribute f1 numeric
@attribute f2 numeric
@attribute label {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.245421,-0.811254,2
0.061117,-0.762188,2
0.233804,-0.871224,2
0.021243,-0.892009,2
0.191417,-0.760144,2
0.008998,-0.888261,2
0.102562,-0.992526,2
-0.059449,-0.926082,2
0.096283,-1.075666,2
0.109156,-0.83681,2
0.13553,-0.876676,2
0.099108,-0.993208,2
0.237571,-0.745492,2
0.074932,-0.791151,2
0.225012,-1.055562,2
0.12454,-0.83238,2
0.103504,-0.766277,2
0.116691,-0.85078,2
0.13553,-0.810573,2
0.36222,-0.676663,2
0.167241,-0.681774,2
0.041337,-0.854528,2
0.118575,-0.801032,2
0.306018,-0.804099,2
0.062687,-0.671212,2
0.024068,-0.834765,2
0.077758,-0.879742,2
0.300366,-0.804099,2
0.048872,-0.526399,2
-0.057251,-0.749581,2
0.231292,-0.69336,2
0.214651,-0.809551,2
-0.001678,-0.80921,2
0.205546,-0.608516,2
-1.136383,-1.090999,3
-1.310326,-0.996956,3
-1.235286,-0.764233,3
-1.106242,-1.083503,3
-1.210796,-0.914157,3
-1.300906,-0.889283,3
-1.243763,-1.070895,3
-1.252554,-1.221501,3
-1.248159,-1.126435,3
-1.174374,-1.011267,3
-1.218959,-0.85998,3
-1.063227,-0.898483,3
-1.07767,-0.998659,3
-1.099334,-0.907683,3
-1.239367,-0.94346,3
-1.170607,-1.010585,3
-1.035911,-0.938008,3
-1.124452,-1.177546,3
-1.173432,-0.930853,3
-1.046273,-1.148924,3
-1.214563,-1.060333,3
-1.079868,-0.987074,3
-1.165897,-1.087592,3
-1.029004,-0.906661,3
-1.170921,-0.985711,3
-1.164641,-1.061355,3
-1.07767,-0.824543,3
-1.028062,-0.900868,3
-1.112835,-0.902912,3
-1.207656,-0.852143,3
-1.207028,-1.025578,3
-1.034969,-0.92949,3
-1.059146,-1.098495,3
-1.107498,-0.783655,3
-1.219587,-0.834084,3
-1.203574,-0.996615,3
-1.083322,-1.011267,3
-1.080182,-0.903594,3
-0.958988,-1.06851,3
-1.14957,-1.198672,3
-0.975314,-1.182316,3
-1.273905,-1.085547,3
-1.046587,-1.214345,3
-1.205144,-1.191516,3
-1.169665,-1.193901,3
-1.002944,-1.133932,3
-1.257578,-0.952319,3
-1.280812,-1.007518,3
-0.897762,-1.185724,3
-0.997292,-0.708011,3
-1.080496,-1.065784,3
-1.234344,-1.035118,3
-1.05632,-0.886557,3
-1.285208,-1.105651,3
-1.184422,-0.891668,3
-1.346433,-0.992185,3
-1.229006,-1.002407,3
-1.316605,-0.886557,3
-0.974372,-1.196286,3
-1.456638,-1.104969,3
-1.318489,-0.981963,3
-1.15585,-0.890646,3
-1.255066,-0.949593,3
-1.031516,-1.078392,3
-1.169979,-0.939371,3
-1.057262,-1.119961,3
-1.229634,-1.115873,3
-1.215505,-1.130524,3
-1.205458,-1.203101,3
-1.193527,-0.951297,3
-1.05789,-0.937327,3
-0.865423,-1.059651,3
-1.067309,-1.047385,3
-1.126022,-1.022852,3
-0.979082,-0.971741,3
-1.063541,-1.087592,3
-1.022096,-0.929149,3
-1.22618,-1.059651,3
-1.014247,-0.810914,3
-1.058832,-1.098836,3
-1.09902,-1.097132,3
-1.291173,-1.013992,3
-1.023352,-0.963904,3
-0.897134,-1.192198,3
-1.188817,-1.119961,3
-1.046901,-1.023533,3
-1.144547,-1.033414,3
-1.218017,-1.249441,3
-1.055378,-0.997296,3
-1.182538,-0.956749,3
-1.286777,-0.809891,3
-1.084892,-1.042955,3
-1.130418,-1.006496,3
-1.099962,-1.189472,3
-1.033086,-0.97106,3
-1.267311,-0.859639,3
-1.083636,-0.858276,3
-1.153338,-1.141428,3
-1.227122,-0.91552,3
-1.221157,-0.922675,3
0.996449,1.118336,4
1.086246,1.083921,4
0.976669,1.165017,4
0.968819,1.144573,4
1.321413,1.125151,4
1.289388,0.985449,4
1.115446,1.139121,4
0.952807,0.936383,4
0.898489,0.863806,4
1.318902,1.107092,4
1.186718,1.239638,4
1.257676,1.339474,4
0.997705,1.229757,4
0.973215,0.996352,4
1.038836,1.186824,4
1.01152,1.118677,4
1.072431,1.085966,4
1.074001,1.107432,4
1.11576,1.107773,4
1.107282,1.090055,4
1.080281,0.87948,4
0.998647,1.073359,4
0.91513,1.026337,4
1.141506,1.213742,4
1.107596,1.159224,4
0.953749,1.330615,4
1.107282,0.933997,4
1.155007,1.123447,4
1.007752,1.120721,4
1.085304,1.02293,4
0.988914,0.926842,4
1.207126,0.986471,4
1.078397,1.0553,4
0.969133,1.06484,4
1.218744,0.96773,4
1.119841,1.018159,4
1.087502,1.069611,4
1.024393,0.962279,4
1.076827,0.932635,4
0.898489,1.14798,4
1.086246,1.099936,4
1.264584,1.281549,4
1.269607,0.99976,4
1.256107,1.000782,4
0.98232,0.993626,4
1.237582,1.111862,4
1.118272,0.997715,4
1.168822,1.095166,4
1.071489,1.062114,4
0.893779,0.886976,4
0.99174,1.005211,4
1.115132,1.155817,4
1.011206,1.41648,4
1.330205,0.975227,4
1.188288,1.018841,4
1.100375,1.09244,4
1.25956,1.177965,4
1.03758,0.957168,4
1.034126,1.050529,4
1.263328,1.015093,4
1.050453,1.062114,4
1.079967,1.157861,4
1.05736,0.967049,4
1.159088,1.213742,4
1.225651,1.008619,4
1.06364,0.989537,4
1.113876,1.105047,4
1.192998,1.04644,4
1.08185,0.905376,4
1.284678,1.103343,4
1.143076,0.757155,4
1.074315,1.123106,4
1.04229,1.089033,4
1.274631,1.15275,4
1.003985,1.087329,4
0.913246,1.17592,4
1.080908,1.293815,4
1.361288,1.095507,4
1.216546,1.009982,4
1.102887,1.162972,4
1.030045,1.058026,4
1.196451,1.095847,4
1.108538,0.935701,4
1.18766,1.080173,4
1.16474,1.132306,4
1.090014,1.034515,4
1.071803,1.251905,4
1.147157,0.974204,4
1.136796,1.091077,4
1.031614,1.014411,4
0.890326,1.12958,4
1.221255,0.899583,4
1.195195,1.164676,4
1.094723,1.072336,4
1.123609,1.015093,4
1.058302,0.985449,4
1.039464,1.077788,4
1.08185,0.961938,4
1.100061,1.089033,4
1.218116,1.014752,4
-1.731366,0.640623,5
-1.494629,0.388479,5
-1.742983,0.40756,5
-1.559308,0.249117,5
-1.501536,0.7316,5
-1.613939,0.539425,5
-1.685212,0.445722,5
-1.440625,0.311813,5
-1.629324,0.603142,5
-1.442509,0.327146,5
-1.358992,0.580313,5
-1.613312,0.428345,5
-1.456952,0.406197,5
-1.421787,0.420848,5
-1.637802,0.48627,5
-1.648163,0.492403,5
-1.691491,0.465485,5
-1.590391,0.409263,5
-1.500281,0.527499,5
-1.461976,0.447767,5
-1.698713,0.562936,5
-1.712214,0.499559,5
-1.695573,0.450833,5
-1.443451,0.672993,5
-1.586938,0.388479,5
-1.601694,0.547943,5
-1.594159,0.447426,5
-1.639685,0.318287,5
-1.561506,0.340094,5
-1.524771,0.347249,5
-1.502478,0.499899,5
-1.311582,0.386775,5
-1.53105,0.490018,5
-1.555226,0.483203,5
-1.553656,0.382005,5
-1.506246,0.309087,5
-1.443765,0.390864,5
-1.612056,0.430048,5
-1.577518,0.513869,5
-1.517235,0.613705,5
-1.469197,0.64369,5
-1.542667,0.37519,5
-1.429636,0.240258,5
-1.604834,0.361901,5
-1.63372,0.401426,5
-1.584426,0.540106,5
-1.703736,0.585765,5
-1.464487,0.391545,5
-1.661664,0.422211,5
-1.711272,0.572817,5
-1.479558,0.443678,5
-1.444393,0.587128,5
-1.546435,0.327827,5
-1.606404,0.428004,5
-1.658524,0.322035,5
-1.540783,0.530225,5
-1.324768,0.367353,5
-1.396041,0.635172,5
-1.549889,0.549306,5
-1.674223,0.466507,5
-1.60766,0.444019,5
-1.563076,0.38916,5
-1.744553,0.65766,5
-1.744239,0.557143,5
-1.445335,0.263428,5
-1.56025,0.203799,5
-1.76245,0.550328,5
-1.292743,0.433796,5
-1.753344,0.435159,5
-1.693061,0.393249,5
-1.508444,0.187785,5
-1.539527,0.322716,5
-1.298081,0.408582,5
-1.643767,0.362583,5
-1.370923,0.427322,5
-1.449103,0.438567,5
-1.4086,0.510121,5
-1.55868,0.361901,5
-1.619591,0.491722,5
-1.483954,0.480477,5
-1.501536,0.631424,5
-1.442195,0.488996,5
-1.78694,0.479455,5
-1.517549,0.400404,5
-1.561506,0.461737,5
-1.438741,0.453559,5
-1.514409,0.267517,5
-1.52948,0.544195,5
-1.545179,0.610979,5
-1.329792,0.687645,5
-1.418961,0.437885,5
-1.713156,0.607231,5
-1.525085,0.578609,5
-1.630894,0.479455,5
-1.526654,0.4815,5
-1.595101,0.164274,5
-1.634348,0.507055,5
-1.498711,0.364627,5
-1.888354,0.509099,5
-1.388191,0.485248,5
1.548103,-0.977193,6
1.447631,-0.876335,6
1.382325,-0.957089,6
1.352497,-1.168346,6
1.224709,-1.048407,6
1.314192,-1.007518,6
1.56914,-0.99423,6
1.350927,-1.087932,6
1.442608,-1.160168,6
1.361602,-1.134272,6
1.257676,-1.320655,6
1.447631,-1.148243,6
1.381697,-1.007859,6
1.498181,-0.881787,6
1.322669,-0.997978,6
1.231303,-1.146198,6
1.434444,-1.028644,6
1.398651,-0.975149,6
1.350613,-1.032051,6
1.38358,-0.865091,6
1.349043,-1.015015,6
1.329891,-1.105651,6
1.754699,-1.094747,6
1.298807,-1.006837,6
1.16003,-1.099177,6
1.268352,-1.047044,6
1.529893,-0.882809,6
1.348101,-0.813639,6
1.358776,-1.208894,6
1.237896,-1.136317,6
1.443864,-1.186746,6
1.200219,-0.972082,6
1.44041,-0.763892,6
1.360346,-0.76287,6
1.368196,-1.111443,6
1.527067,-0.950616,6
1.405873,-1.050451,6
1.468668,-0.993208,6
1.28562,-1.120643,6
1.38986,-0.760144,6
1.433816,-1.180953,6
1.35909,-1.020466,6
1.410268,-0.935282,6
1.266782,-0.917905,6
1.436956,-0.834424,6
1.484366,-1.094066,6
1.407129,-1.013652,6
1.383266,-1.002407,6
1.390802,-0.849758,6
1.486564,-1.052836,6
1.412466,-1.159146,6
1.229419,-0.843624,6
1.231303,-0.972763,6
1.502263,-0.912112,6
1.398965,-1.057266,6
1.36223,-1.017059,6
1.369452,-1.016378,6
1.455481,-0.921312,6
1.284364,-0.964586,6
1.398023,-1.011948,6
1.341822,-1.17039,6
1.492844,-1.117917,6
1.561918,-0.927445,6
1.274003,-0.920971,6
1.34402,-1.034437,6
1.419374,-0.916201,6
1.442922,-1.153694,6
1.443236,-1.018422,6
1.38829,-1.310774,6
1.403047,-1.11485,6
1.557837,-0.975149,6
1.403047,-0.964586,6
1.522671,-0.98503,6
1.477459,-1.015355,6
1.406501,-1.115191,6
1.393,-0.927786,6
1.307912,-0.97583,6
1.319844,-0.657923,6
1.527381,-0.908705,6
1.219058,-0.919268,6
1.360346,-1.005474,6
1.459248,-1.094066,6
1.537114,-0.924038,6
1.451085,-1.02217,6
1.387662,-1.199353,6
1.433816,-0.676323,6
1.28562,-0.977534,6
1.411838,-1.042955,6
1.382952,-1.004452,6
1.317018,-1.10054,6
1.31639,-1.010926,6
1.407129,-0.984689,6
1.369766,-1.229679,6
1.347787,-0.822839,6
1.367254,-1.227975,6
1.228163,-1.094406,6
1.277143,-1.000363,6
1.237582,-0.96186,6
1.322041,-1.01263,6
1.241664,-0.989119,6
0.436004,1.598093,7
0.596759,1.493146,7
0.623133,1.270304,7
0.506648,1.494168,7
0.665833,1.51836,7
0.884674,1.436584,7
0.590479,1.56913,7
0.647623,1.6291,7
0.651391,1.603544,7
0.857044,1.542893,7
0.66238,1.443739,7
0.827531,1.519383,7
0.560652,1.652951,7
0.473053,1.560271,7
0.403978,1.593322,7
0.739932,1.682255,7
0.681532,1.592982,7
0.807122,1.63387,7
0.593933,1.378999,7
0.473367,1.614107,7
0.538674,1.579352,7
0.688126,1.591959,7
0.66395,1.647159,7
0.656414,1.450895,7
0.68844,1.42568,7
0.677137,1.500642,7
0.755316,1.576967,7
0.797703,1.376955,7
0.687812,1.419888,7
0.455784,1.405917,7
0.775411,1.774253,7
0.522661,1.530968,7
0.517009,1.648181,7
0.565675,1.528923,7
0.571641,1.320393,7
0.552174,1.382407,7
0.431608,1.352762,7
0.681532,1.401829,7
0.567873,1.594004,7
0.5842,1.389221,7
0.656414,1.573219,7
0.740873,1.461457,7
0.694405,1.427724,7
0.862382,1.689751,7
0.53522,1.431473,7
0.619679,1.557204,7
0.606178,1.442376,7
0.554058,1.483605,7
0.685614,1.400806,7
0.576351,1.492805,7
0.621249,1.594004,7
0.681218,1.323118,7
0.665833,1.544597,7
0.494403,1.590937,7
0.714186,1.526879,7
0.550605,1.81446,7
0.537732,1.455324,7
0.668973,1.690092,7
0.544953,1.426362,7
0.800215,1.825705,7
0.760026,1.3514,7
0.531766,1.875452,7
0.513556,1.469635,7
0.500683,1.562997,7
0.609946,1.476109,7
0.699429,1.577308,7
0.600213,1.648862,7
0.701313,1.498257,7
0.653902,1.539145,7
0.379802,1.538805,7
0.538046,1.439991,7
0.490949,1.46282,7
0.557512,1.603885,7
0.564106,1.656359,7
0.602097,1.634892,7
0.645425,1.516657,7
0.613086,1.477131,7
0.581374,1.482242,7
0.759398,1.542553,7
0.868975,1.569812,7
0.58891,1.696906,7
0.584828,1.466909,7
0.7145,1.492805,7
0.610888,1.498257,7
0.73428,1.530968,7
0.644169,1.525175,7
0.726745,1.595367,7
0.693777,1.489739,7
0.610888,1.524494,7
0.604294,1.390925,7
0.603038,1.418184,7
0.646681,1.534375,7
0.692207,1.511886,7
0.541185,1.527901,7
0.602097,1.547323,7
0.472425,1.467931,7
0.828159,1.585826,7
0.552174,1.543234,7
0.643227,1.440332,7
0.517323,1.554819,7
-0.439045,0.145193,8
-0.411415,0.184037,8
-0.376878,0.256273,8
-0.435905,0.25968,8
-0.371854,0.257636,8
-0.355213,0.276035,8
-0.393204,0.137015,8
-0.561181,0.445381,8
-0.393204,0.169726,8
-0.341399,0.359175,8
-0.155525,0.270243,8
-0.367458,0.118275,8
-0.503724,0.163933,8
-0.483315,-0.030968,8
-0.412671,0.234466,8
-0.275464,0.304998,8
-0.24909,0.144171,8
-0.511259,0.531247,8
-0.506863,0.181992,8
-0.381587,0.11146,8
-0.461023,0.31965,8
-0.310943,0.364968,8
-0.230565,0.278421,8
-0.244066,0.48627,8
-0.464477,0.339072,8
-0.389751,0.256954,8
-0.380017,0.365308,8
-0.511573,0.468892,8
-0.215181,0.332257,8
-0.266986,0.163592,8
-0.325072,0.16257,8
-0.32727,0.382005,8
-0.462907,0.163933,8
-0.363377,0.117593,8
-0.35176,0.245028,8
-0.155211,-0.029264,8
-0.331979,0.127474,8
-0.496188,0.345886,8
-0.228682,0.228332,8
-0.531039,0.286939,8
-0.369342,0.284895,8
-0.090846,0.144852,8
-0.411415,0.402789,8
-0.558355,0.215044,8
-0.44658,0.261384,8
-0.312827,0.096808,8
-0.590381,0.310109,8
-0.337003,0.142467,8
-0.403252,0.206525,8
-0.561495,0.382686,8
-0.365575,0.243325,8
-0.477978,0.365649,8
-0.447208,0.329872,8
-0.354586,0.336687,8
-0.364633,0.340094,8
-0.603254,0.130882,8
-0.533237,0.161889,8
-0.255055,0.115549,8
-0.354272,0.117593,8
-0.166828,0.207547,8
-0.119732,0.133267,8
-0.504352,0.282509,8
-0.293674,0.121341,8
-0.343596,0.129519,8
-0.189121,0.303635,8
-0.292104,0.213681,8
-0.287081,0.373145,8
-0.532609,0.275013,8
-0.387553,0.158822,8
-0.207331,0.284213,8
-0.376878,0.051149,8
-0.191005,0.334983,8
-0.462593,0.211977,8
-0.522876,0.308065,8
-0.483629,0.344183,8
-0.456941,0.018439,8
-0.561809,0.327827,8
-0.397286,0.263428,8
-0.452232,0.12543,8
-0.407961,0.290346,8
-0.382529,0.222199,8
-0.576566,0.103282,8
-0.530412,0.299206,8
-0.384413,0.334983,8
-0.285511,0.243666,8
-0.447208,0.202777,8
-0.439673,0.060009,8
-0.490537,0.29682,8
-0.464163,0.34282,8
-0.415497,0.247414,8
-0.186609,0.342138,8
-0.30435,-0.040849,8
-0.389123,0.488655,8
-0.200738,0.248777,8
-0.424916,0.203118,8
-0.395088,0.329872,8
-0.484885,0.220836,8
-0.443126,0.17654,8
-0.5279,0.234466,8
-0.334491,-0.042212,8
0.201464,1.384792,9
0.160962,1.23146,9
0.310414,1.376955,9
0.121087,1.417843,9
0.217791,1.337429,9
0.159392,1.160928,9
0.100992,1.373207,9
0.135216,1.222601,9
0.278388,1.181031,9
0.178544,1.339133,9
0.124854,1.259401,9
0.184824,1.322437,9
0.312298,1.30983,9
-0.098382,1.275415,9
-0.007957,1.330955,9
0.187963,1.093121,9
0.472425,1.272008,9
0.12925,1.243386,9
-0.07138,1.233845,9
0.181684,1.158883,9
0.244793,1.463502,9
0.187335,1.392288,9
0.203034,1.380362,9
0.291575,1.225327,9
0.249189,1.267919,9
0.116691,1.534034,9
0.177288,1.247134,9
0.085922,1.181713,9
0.186394,1.311193,9
0.181998,1.232483,9
0.167869,1.433176,9
0.046047,1.363325,9
-0.042494,1.208972,9
0.242909,1.132647,9
0.144949,1.419547,9
0.080584,1.340155,9
0.154054,1.428747,9
0.172579,1.284956,9
0.225954,1.117654,9
0.176974,1.278141,9
-0.003875,1.345607,9
0.20272,1.105388,9
0.10162,1.251223,9
0.18294,1.327548,9
0.183254,1.561293,9
0.245421,1.244068,9
0.221245,1.37014,9
0.120145,1.104706,9
0.178858,1.170128,9
0.147147,1.232142,9
0.106958,1.253949,9
0.283726,1.174217,9
0.211512,1.420569,9
0.082782,1.204883,9
0.223757,1.232483,9
0.138041,1.431473,9
-0.032447,1.202157,9
0.403036,1.096529,9
0.033488,1.224305,9
0.070537,1.201816,9
0.177916,1.289726,9
0.183568,1.289045,9
0.082468,1.312896,9
0.204918,1.174898,9
0.261748,1.381384,9
0.231606,1.456006,9
0.257666,1.222942,9
0.224385,1.109477,9
0.141181,1.380021,9
0.176346,1.18955,9
0.194871,1.27746,9
0.20429,1.375592,9
0.128622,1.121062,9
-0.020516,1.336066,9
0.040081,1.220557,9
0.063629,1.103343,9
0.255154,1.238616,9
0.177602,1.278482,9
0.154368,1.205905,9
0.219989,1.410347,9
0.289691,1.196705,9
-0.010783,1.232483,9
0.283726,1.434198,9
0.310414,1.233505,9
0.1506,1.308807,9
0.227524,1.374229,9
0.046989,1.229075,9
0.213709,1.168765,9
0.090945,1.299948,9
0.055152,1.335044,9
0.266143,1.243386,9
0.105388,1.314941,9
0.212453,1.222942,9
0.173835,1.413754,9
0.138669,1.318348,9
0.148717,1.276778,9
0.100364,1.121402,9
0.191731,1.327548,9
0.32674,1.358555,9
0.192359,1.273712,9
-0.65035,0.512847,10
-0.638733,0.647438,10
-0.551134,0.360197,10
-0.556785,0.57895,10
-0.710633,0.360879,10
-0.618953,0.661068,10
-0.590381,0.71286,10
-0.484885,0.76874,10
-0.814245,0.689349,10
-0.649722,0.589513,10
-0.753962,0.758177,10
-0.774998,0.636194,10
-0.576252,0.595987,10
-0.768091,0.637898,10
-0.741717,0.55101,10
-0.588811,0.594624,10
-0.587241,0.73603,10
-0.401682,0.623927,10
-0.768091,0.733985,10
-0.67013,0.678445,10
-0.547052,0.751022,10
-0.708749,0.718993,10
-0.827118,0.772148,10
-0.468244,0.578609,10
-0.558669,0.669927,10
-0.614243,0.610298,10
-0.697446,0.79157,10
-0.748938,0.521025,10
-0.586613,0.701615,10
-0.765265,0.58338,10
-0.768719,0.659364,10
-0.44501,0.585083,10
-0.500584,0.652208,10
-0.701842,0.547943,10
-0.637791,0.548284,10
-0.474524,0.668564,10
-0.715029,0.663453,10
-0.55239,0.533973,10
-0.761183,0.717971,10
-0.645954,0.681853,10
-0.65035,0.555439,10
-0.436533,0.506373,10
-0.761811,0.639601,10
-0.693051,0.791229,10
-0.78065,0.67129,10
-0.629,0.562595,10
-0.607335,0.593943,10
-0.770916,0.710474,10
-0.807966,0.522729,10
-0.541401,0.678104,10
-0.623662,0.541469,10
-0.49713,0.552032,10
-0.534807,0.576906,10
-0.768405,0.548284,10
-0.589439,0.544877,10
-0.622406,0.752385,10
-0.710633,0.633468,10
-0.616755,0.653571,10
-0.694307,0.751022,10
-0.597916,0.511144,10
-0.464477,0.695823,10
-0.605138,0.562595,10
-0.444068,0.735007,10
-0.647524,0.63449,10
-0.688027,0.57895,10
-0.52633,0.732282,10
-0.553332,0.723763,10
-0.733553,0.562936,10
-0.678922,0.640623,10
-0.511573,0.628698,10
-0.535435,0.751363,10
-0.560553,0.694801,10
-0.690225,0.559528,10
-0.755846,0.525114,10
-0.533551,0.725126,10
-0.641245,0.605528,10
-0.909379,0.719674,10
-0.734809,0.952738,10
-0.741717,0.632786,10
-0.520992,0.673675,10
-0.562123,0.665156,10
-0.44815,0.601098,10
-0.473896,0.750341,10
-0.541715,0.574521,10
-0.45443,0.705363,10
-0.482059,0.757496,10
-0.549564,0.600076,10
-0.701214,0.348272,10
-0.82492,0.655275,10
-0.691167,0.635172,10
-0.720052,0.569069,10
-0.533865,0.867895,10
-0.585357,0.496151,10
-0.716599,0.677764,10
-0.757102,0.613024,10
-0.682375,0.743867,10
-0.640617,0.520003,10
-0.662595,0.555099,10
-0.561181,0.732963,10
-0.647838,0.716267,10
0.881534,-1.119961,11
0.748409,-1.320655,11
0.988914,-1.24876,11
0.902885,-1.388121,11
0.994879,-1.07771,11
0.851393,-1.31384,11
1.054221,-1.20276,11
0.962854,-1.310433,11
0.859242,-1.250123,11
0.892209,-1.248078,11
0.805552,-1.287604,11
0.882476,-1.357455,11
0.948725,-1.461039,11
0.850765,-1.031029,11
1.00838,-1.379262,11
0.966622,-1.330537,11
0.812146,-1.172435,11
0.932398,-1.339055,11
0.776039,-1.403454,11
0.823449,-1.329855,11
0.98075,-1.179931,11
0.796447,-1.272611,11
0.762538,-1.372447,11
0.781376,-1.5544,11
0.88122,-1.263071,11
0.979181,-1.270908,11
0.858614,-1.277041,11
0.924549,-1.336329,11
0.956888,-1.220479,11
0.857044,-1.235812,11
0.907908,-1.170731,11
0.7864,-1.315544,11
0.802727,-1.21639,11
0.703824,-1.205486,11
0.774469,-1.291011,11
0.738048,-1.287945,11
1.019997,-1.261026,11
1.01152,-1.23513,11
0.961284,-1.274315,11
1.101945,-1.160509,11
0.842915,-1.379603,11
1.050453,-1.266137,11
1.101317,-1.319292,11
0.712616,-1.296463,11
0.95626,-1.191516,11
0.883104,-1.219797,11
1.021567,-1.419469,11
0.702569,-1.209234,11
0.797703,-1.277722,11
0.687812,-1.478416,11
0.969761,-1.368358,11
0.916386,-1.174479,11
0.93177,-1.242967,11
0.719837,-1.298848,11
0.76191,-1.20242,11
0.977925,-1.35507,11
0.928631,-1.222182,11
1.042918,-1.327811,11
1.082478,-1.322018,11
0.896291,-1.343144,11
1.044173,-1.233086,11
0.898489,-1.21196,11
0.904141,-1.052155,11
1.017486,-1.263071,11
0.929259,-1.207531,11
0.660182,-1.370403,11
0.85987,-1.471601,11
