414,866,2032,3681,5334,6828,7349,6055,4290,2748,1567,1030,1367,1947,1365,1624,1808,1982,2452,2910,2229,1647,862,520,348,321,228,174,143,173,299,943,405,314,375,486,756,1474,2334,3343,5953,6658,5866,4822,3905,2290,1953,2514,2753,2137,2192,2615,3519,3076,2322,895,493,379,342,243,196,187,204,535,678,556,801,912,1019,1224,1392,1700,2052,2496,3306,4848,5801,5913,4216,3547,1864,1032,719,551,535,655,979,1894,1642,1825,2721,2841,2813,2408,1082,1514,0
15594,3782,2860,2009,1325,917,784,840,771,610,529,529,709,1121,1248,989,1044,969,894,753,956,1956,3425,5606,7404,6291,1455,141,21,4,0,0,337,923,1094,1252,2463,2544,1942,1847,2344,3101,3098,2874,2698,1231,585,612,712,823,997,1918,4271,5634,9076,8889,3113,1045,71,24,12,4,2,0,270,839,1081,1123,1026,890,676,337,182,124,150,149,151,1063,1969,2488,3712,5800,7630,12713,12149,6864,2502,942,344,124,75,73,45,25,14,6,0
232,5485,7261,3739,3552,2818,2518,3007,4302,3413,2793,2201,2204,2369,2213,1719,1413,1236,1040,1006,980,1271,1495,1133,709,498,520,469,488,490,521,2441,0,0,14,438,681,1079,5454,5257,5047,4060,3527,3325,2805,2547,3438,3165,2430,2221,2742,3790,2541,2567,1713,1284,768,676,571,509,466,454,390,1577,0,0,0,0,23,157,436,561,1043,4927,7230,5716,4820,3691,5834,4834,3658,2853,1498,916,1458,1326,1928,2292,3496,3431,821,417,437,435,398,900,0
11706,2911,1983,869,714,1349,1664,2000,2042,2296,2927,3056,2763,2791,2531,2593,2446,2306,2231,1658,1316,1389,1361,1028,967,1143,1383,1628,1245,685,392,163,1527,10675,2602,2378,1196,2165,2467,2505,2474,2521,3656,3139,2615,2691,2796,1930,1703,1648,1779,1387,1223,1222,1141,1301,1323,1441,1276,919,974,565,261,36,13707,3077,1251,1384,2366,3560,3468,5006,5897,4600,2219,1274,1139,1151,1288,1272,1397,1547,2121,2910,1540,735,372,234,202,231,283,475,504,271,53,2,0
5252,3766,2668,2522,2486,2286,2332,2159,2302,2879,3456,3965,3575,3413,3333,3004,2927,2518,2380,1777,1421,1382,1330,879,493,289,202,140,186,112,61,41,413,695,993,1241,1314,1429,1571,1792,2197,2674,2888,3154,3010,3012,3063,2434,1695,1311,1275,1266,1488,2219,2627,3065,3734,4812,4520,3635,1768,202,35,4,2550,1815,1938,1977,1999,2320,2501,2666,2626,2355,1861,1257,872,562,435,376,373,409,507,796,1425,1753,2195,1997,1308,2211,4793,8747,10023,714,138,37,0
0,0,0,1,27,299,1777,5324,6717,6541,5772,4553,3885,4104,2925,2751,19082,1410,97,42,24,25,17,14,11,14,12,20,12,12,28,40,0,0,0,0,0,0,9,117,804,3137,5655,5874,6202,5642,3675,1963,1163,1144,2407,12123,13594,1668,152,26,19,12,15,12,17,15,19,72,0,0,0,0,0,0,0,0,0,0,4,36,251,960,2930,5320,4642,5431,7508,5401,4253,4806,1598,3346,10013,8362,416,81,18,8,17,135,0
210,1542,2034,1010,560,322,270,309,325,331,376,426,462,511,1028,4157,2913,3024,2900,3339,11081,8218,6381,3284,3773,3705,971,462,440,568,578,26,285,1529,1250,926,728,449,286,274,250,330,315,347,392,416,458,502,729,1458,4113,5315,4367,5952,2583,7030,8640,5636,6017,2646,675,585,969,84,55,364,1224,1025,727,755,596,399,307,287,311,340,347,388,421,452,516,746,1591,2295,3906,8885,2778,1898,1499,1677,7315,8312,8779,5668,1298,375,0
183,2730,13270,11785,6888,6227,1882,1000,985,955,827,799,926,1031,1180,1276,1425,1520,1552,1575,1481,1331,1194,971,734,551,435,353,209,145,79,37,664,11098,16864,7648,6054,1488,1178,1109,998,943,1108,1217,1380,1455,1618,1653,1684,1651,1405,1149,896,650,465,364,285,200,142,93,62,13,2,0,77,1835,9438,6594,4665,4454,3962,4870,4140,3459,2751,1642,1451,1369,1611,1732,1789,1934,1806,1698,1370,996,681,460,334,192,132,68,24,2,0,0,0
1013,1393,1353,1170,1209,1306,1908,1778,1581,1737,1587,1832,1986,2127,2429,2529,2295,2048,2044,1524,1226,1175,2189,2602,3078,3706,3384,3346,4033,2990,1534,1424,2587,1531,1352,1252,1345,2178,1968,1662,1838,1597,1807,1795,2185,2652,2580,2178,2079,1806,1368,1168,1644,1732,1521,2883,2153,3243,4098,3906,3922,2195,1218,93,728,1064,1389,1359,1216,1208,1263,1766,1875,1649,1731,1808,1922,1966,2495,3022,2772,2609,2206,1849,1662,2187,1798,1916,1840,3159,4193,5875,5026,1742,241,0,0
431,72,10,32,147,320,498,881,2996,8842,12099,8662,6189,5113,3953,2777,3073,3492,3794,1444,105,85,73,63,64,61,45,37,39,31,26,82,467,38,7,1,18,83,255,349,596,2018,5310,6787,4368,2940,4702,7328,6572,4570,3721,4448,5253,4485,940,45,42,44,38,28,32,26,19,6,353,142,14,4,1,6,21,53,295,910,2048,2915,4077,4673,3279,2166,1157,1419,2396,3470,2870,2499,2232,2919,3569,4514,5839,7960,3728,5,0,2,0
13687,2300,2343,6339,8387,5170,5614,6680,4872,4029,2265,1240,669,349,214,55,21,9,23,19,29,59,54,38,57,84,141,203,361,176,49,0,287,392,753,1545,2156,1905,1737,1659,1722,5545,9203,8527,8317,7016,6199,3611,2286,933,353,115,16,70,38,34,110,183,275,329,189,29,2,0,60,129,200,264,635,1663,2617,2689,2446,2401,3225,3441,1017,123,274,2258,6546,10285,9056,6568,4907,3850,661,139,68,14,0,0,0,0,0,0,0
3558,2143,1866,1682,1169,789,1065,2151,2167,2069,2199,1884,1888,1800,1826,1782,1594,1490,1424,1314,1197,1293,1274,1392,1412,1351,1355,1460,1388,1292,1459,14803,2945,2378,2045,1735,1012,689,577,767,1409,2470,3045,3013,2880,2890,2642,2409,2175,1815,1784,1794,1782,1689,1684,1586,1408,1245,1113,1018,921,1015,1080,10521,4855,2252,1992,1090,638,839,1251,2110,4018,4623,4293,3950,3730,3426,3199,3068,2453,1955,1714,1568,1316,1256,1152,1041,957,826,767,977,837,789,1011,1583,0
486,914,1377,1335,1577,1760,1920,2144,2449,2879,3267,3691,3597,3947,4699,4491,3372,2121,1165,707,774,842,660,1131,1695,3123,2936,2306,1323,830,724,1294,2,49,603,111,3,26,34,56,161,282,465,1120,2025,3232,4300,5279,6997,7407,6867,4720,2594,1331,878,908,1084,2460,3687,3332,2070,1092,833,1528,2,7,118,522,117,3,13,41,28,42,96,293,326,848,1897,3006,3609,4120,4920,5938,6666,6261,4349,2620,1205,500,189,127,310,645,2292,14426,0
1013,1615,1748,1935,2066,2570,3327,3294,3126,2967,3619,4048,4875,4983,4884,4155,3309,2654,2171,1575,1296,965,798,691,534,442,365,253,198,44,13,3,1564,1214,1174,1236,1308,1404,1430,1356,1598,2191,3461,4025,3377,3617,3725,5144,8253,5188,3881,2927,2005,1325,1021,781,664,493,395,316,250,172,34,7,1603,994,921,922,910,961,1032,1097,1188,1220,1172,1315,1735,2276,2859,4435,5361,4625,6664,8269,5066,3630,2296,1379,978,736,606,447,361,251,161,66,0
622,886,1138,1490,1773,1860,2040,2346,2143,1830,2051,3208,5204,5742,5739,6046,4761,2320,2052,2011,1854,1762,1593,1391,1251,953,716,476,220,54,3,1,7,45,144,355,797,1125,1425,1595,2168,2713,2780,2992,2273,2436,5095,7348,9191,6548,2485,2101,2032,1942,1741,1559,1403,1198,872,616,362,135,47,6,10,15,20,39,104,199,371,428,472,476,712,1015,1298,1657,2067,2489,2768,2580,2674,2739,2657,4334,7601,8038,11012,2629,2331,1998,1444,777,357,225,0
135,259,223,153,723,2527,3885,3401,3637,4187,4096,3447,3928,4932,7510,4975,2638,2290,2196,1864,1751,1495,1147,946,716,673,643,544,345,165,73,32,113,270,271,169,168,227,626,1802,4323,6796,6407,6433,9868,11870,4603,2557,1878,1442,1191,885,740,559,489,422,399,362,287,207,110,43,17,2,62,224,295,202,159,122,162,326,654,853,912,2098,3104,4014,7652,11515,14111,9251,2890,1659,1261,858,689,552,494,448,382,286,198,75,21,7,0
1223,5113,9971,6362,3059,1481,958,2291,2590,2254,2325,3112,2903,3939,3675,3512,2833,1854,3527,2206,332,14,2,0,0,0,0,0,0,0,0,0,752,2795,8754,9416,4132,1798,3004,3959,4110,3705,3971,4070,3721,1688,1146,1138,1144,964,878,1012,991,1625,763,0,0,0,0,0,0,0,0,0,450,597,1704,7512,11642,4607,6420,11180,8353,3266,1649,1400,931,709,563,440,360,254,230,207,216,196,168,182,173,151,157,204,287,450,836,42,0
246,545,665,511,684,3999,10764,9053,4723,2649,1897,2612,3594,6300,7609,4285,1789,600,353,238,238,194,148,166,283,290,273,265,223,146,95,99,0,0,4,169,529,708,627,468,2560,14457,12352,4914,2510,3136,3167,3795,4808,4727,4296,998,172,139,136,162,140,113,70,215,161,3,0,0,0,0,2,28,88,269,643,845,852,3121,11790,12630,7217,4484,5101,3609,3521,3748,4338,2334,409,81,37,37,22,14,22,82,171,39,2,0,0
0,0,2,4,3,14,37,170,360,594,775,1276,2085,2398,2114,2313,3142,3451,2595,1676,1239,1420,1893,3440,6345,9308,9788,8227,826,39,2,0,0,0,1,0,0,10,12,9,28,79,214,522,756,1085,1644,2134,3025,3230,2878,3177,3255,2359,1523,1175,1656,3028,7724,11222,11809,2948,32,1,0,0,1,0,2,4,15,26,26,43,152,272,559,859,1015,1298,1483,1663,2139,2770,2908,2842,3341,3044,1870,1096,1371,4175,9094,13244,9315,909,0
3205,1789,1508,1889,1952,4444,11792,6736,1272,1263,1244,1429,1826,2855,4349,4260,3079,2119,1470,1028,874,688,654,715,781,786,730,473,256,66,4,0,131,323,671,1731,2913,2964,1815,1254,1105,2594,10071,13876,5263,3682,2182,1290,862,958,1274,1183,861,643,672,691,761,754,707,724,794,789,845,1153,729,489,619,1064,1746,2494,5046,6734,4588,2204,1105,750,682,2213,5793,6875,6997,766,572,651,668,771,947,1029,743,734,611,601,629,901,1328,4457,0
809,1353,1276,1124,964,1515,2345,2779,2191,1590,1378,1379,1777,3974,6609,7388,4982,7769,4306,2591,2237,1391,1182,988,1022,425,126,47,15,1,0,3,673,1840,1720,1047,888,957,949,1639,2303,2317,1862,1738,2258,3712,5665,6879,6216,5159,3319,4403,4562,1704,1242,1177,836,302,101,49,14,2,2,1,189,1265,2001,1306,912,950,518,431,759,1370,2238,2332,2047,2198,3330,5012,6685,6411,4657,3465,3704,3457,3553,3479,2541,459,163,64,28,9,1,2,0
1124,253,96,1317,3288,1931,860,511,298,398,581,1067,1801,3023,4226,5173,5027,4199,3263,2271,1599,1376,1157,1337,1319,1451,1683,1667,1799,2098,2672,6671,1405,188,276,1076,5482,1512,447,1936,3742,8210,11759,13662,9031,4673,1772,90,52,29,21,6,7,5,3,8,3,0,6,4,9,14,25,83,1563,567,254,511,1136,6084,7712,22983,18467,4797,1000,261,137,37,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,1,5,12,21,44,120,263,1494,7286,4217,4909,4591,3707,2583,2333,3056,2929,1627,585,10069,9681,5572,404,14,10,0,0,0,0,0,0,0,0,0,0,1,0,5,11,21,21,45,79,126,176,234,292,1695,8060,6992,7710,4801,5397,3339,1047,4989,20201,293,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,24,53,81,115,129,98,100,81,92,157,357,4199,9786,11905,8636,3825,10085,15341,457,4,0
486,8762,18310,11580,4201,2033,1541,1765,1556,1181,922,739,892,1048,1031,825,712,577,524,532,550,578,652,786,878,902,758,612,420,167,15,1,44,517,3804,10250,6787,6068,6633,4433,5061,2261,801,460,641,1232,1251,1270,1109,1019,1102,1335,1085,856,725,709,787,1006,1215,1167,1050,705,140,13,575,1786,3258,3656,4045,3980,4449,2854,1841,834,1135,2784,4237,3058,3902,2723,1575,646,431,674,1160,1352,1759,1701,2163,1476,1313,1652,1904,1708,636,269,0
30,6367,992,600,875,1534,2286,3172,2989,2172,1981,1541,1309,2551,3673,3727,3234,3304,2915,2696,2368,2214,2140,2097,2073,2216,2649,1233,491,86,13,8,178,8045,932,1000,1506,2873,3333,2615,2745,1911,1274,886,1056,1765,3786,3279,2738,2319,2343,2753,2866,2772,2535,2019,1947,1815,2197,1826,212,10,0,0,488,7686,970,655,858,1349,1971,2515,3342,3209,1957,1462,1444,1292,1399,1294,1474,1693,1634,2237,3757,4041,4180,4484,3769,2770,1866,1616,115,5,3,1,0
19472,6004,3018,2809,2620,2636,2494,2022,2084,2117,1850,1820,1802,2258,1989,1607,1524,1386,1186,973,922,913,847,659,327,181,15,1,0,0,0,0,508,3431,1730,951,749,1393,1397,1698,1887,2389,2757,3364,3302,3222,4090,3741,5545,6524,4638,3142,2372,1430,1401,1474,1149,856,331,58,7,0,0,0,457,3215,1505,1003,847,782,639,461,462,457,379,389,370,412,486,609,834,1295,1374,2535,4390,6034,9017,11794,9465,2768,1982,919,394,193,52,17,0
0,30,181,350,394,445,400,314,389,757,1686,2904,4527,7266,8952,8917,5783,3022,2565,2258,2181,1740,1321,1256,1263,1085,1095,1204,1168,1068,746,269,73,307,451,472,424,306,201,197,369,1077,2233,3350,4959,5549,3335,3143,4066,4998,5572,4597,2902,2601,2450,2179,1601,1246,1355,1395,1267,1291,1056,514,420,636,538,452,310,321,904,2172,3775,4406,3330,2795,1826,2041,2668,3324,4033,4437,3429,2186,2145,2572,2652,2532,2402,1751,1404,1518,1476,1379,1365,337,0
0,0,0,0,0,0,0,0,0,10,705,2453,3047,2861,2606,2929,2913,2789,2587,2292,2031,1777,1527,1506,1349,1527,1412,1502,1433,4090,17312,4878,0,0,0,0,0,0,0,0,1,49,1232,1238,1886,2286,2634,2727,2889,3023,2661,2566,2237,2116,1710,1523,1464,1474,1602,1536,1619,2491,17010,7562,0,0,0,0,0,0,0,0,2,34,1065,896,940,1504,2034,2360,2453,2420,2460,2541,2434,2474,2255,2190,2034,2064,1900,1886,1870,2147,17212,8361,0
998,38,110,164,12,7,63,697,3338,6327,6273,7484,5666,7107,10999,2265,1761,1480,1514,1775,2033,1961,1616,1028,600,182,34,4,0,0,0,0,965,65,13,233,43,8,11,10,31,493,2101,4613,4283,8697,15047,9969,1992,1676,1554,1236,1258,1348,1500,1777,1812,1696,1348,906,553,219,67,12,575,471,13,11,6,243,40,13,146,125,15,387,4543,8372,5058,6237,10224,11906,3287,1235,1206,1297,1402,1475,1573,1477,1342,1049,840,551,299,118,0
130,1977,2230,1809,1898,1627,1820,2045,2068,1821,2439,4322,4775,4614,4420,4371,5201,6937,6805,1253,487,556,548,480,315,215,161,90,70,41,9,2,578,194,84,55,50,63,114,196,324,518,678,805,815,998,1588,3326,6627,8625,7330,7599,10864,9679,2890,590,359,214,149,98,76,37,11,2,611,352,297,415,453,438,409,407,384,376,340,368,342,381,405,572,965,2582,4486,4557,4275,3788,3158,2129,4541,9086,17315,2028,52,19,5,0,0
3316,1401,3333,2338,1509,1452,2137,2859,3084,2146,1804,2116,2316,2447,3124,5061,6597,6026,5183,1499,1126,1008,975,737,611,282,203,148,152,173,211,162,2900,710,629,614,988,2299,3433,1843,1755,1608,2182,2439,2438,1682,1584,2658,3068,3823,2926,2548,4991,5623,7339,1456,946,705,543,432,324,217,149,684,1940,2487,1806,1852,1652,1918,3476,2546,803,603,1294,2646,4272,5306,4199,3079,1848,1672,2236,5695,8622,2577,914,671,356,204,171,168,168,173,152,30,0
67,134,238,456,788,1266,4930,13970,9391,6789,4640,3022,1822,1090,750,1166,3952,8389,518,245,200,135,141,124,115,100,143,137,131,158,194,335,24,87,159,295,457,773,1187,1580,2279,2955,4189,12100,13891,5738,3195,900,428,317,975,11028,1642,281,179,133,171,156,142,127,73,42,23,10,881,876,1381,2019,2662,2858,2569,2164,1721,1429,1385,1425,1384,1258,1487,3555,9830,9198,2401,794,478,264,180,304,6389,6538,94,7,3,1,1,0,0
6714,1613,1429,2647,2769,3032,1919,1827,2618,9052,8938,3976,3937,1350,1084,1010,955,879,905,873,809,832,779,741,737,723,708,764,770,632,425,89,7272,1386,1274,1240,2004,3924,3064,2044,2986,11188,11087,2523,1333,1208,1078,1031,930,909,925,850,809,780,713,759,731,675,723,647,662,486,259,36,7486,1501,1333,1380,2368,4122,3683,3819,18092,4676,1467,1313,1192,1039,1000,917,886,904,856,805,741,721,705,731,665,666,696,661,514,435,142,20,0
0,0,6,209,841,1162,1427,2237,2001,1735,2222,1891,2471,2073,1805,1626,1733,1367,1230,1056,1026,1571,1878,3840,5488,5618,4412,4053,5515,2555,1275,1213,2561,1310,1216,1320,1656,1594,2500,3111,2707,2009,2193,1687,2056,1708,2569,2800,6202,7056,4759,6585,5579,2357,1,0,0,0,0,0,0,0,0,0,11,88,1100,3788,3634,3148,3643,4071,2882,2855,3201,3614,6796,7242,7613,6757,5089,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,7698,5212,4368,5535,18379,6225,1778,1238,940,870,996,973,750,597,551,404,341,305,255,226,302,309,359,426,502,622,828,1661,1147,151,18,719,4986,3486,2109,1622,2538,8638,15269,4732,2714,2166,1700,1391,1196,1076,932,833,736,603,567,569,569,519,595,624,805,1113,1833,539,169,127,61,206,420,451,401,285,2116,2954,2525,1786,1695,2086,2119,2091,2144,2393,2110,1750,3934,6075,7754,7023,2515,1201,1209,1319,1544,2038,1936,519,293,212,432,0
446,747,854,1107,1575,2575,3842,5618,6592,6230,4647,2462,1527,4426,3679,7364,6004,806,654,610,583,563,412,410,397,338,394,267,247,75,46,39,844,910,920,850,827,805,829,935,1220,1840,2746,4220,5747,7159,6093,2713,758,583,4509,12057,5096,728,665,471,456,424,413,344,285,73,14,2,624,593,552,592,723,660,654,600,582,537,624,617,684,945,1217,1952,2897,4441,5675,6842,5576,2099,552,671,2982,13070,6700,962,515,284,79,35,0
2,192,591,310,181,98,39,30,33,42,34,37,56,42,65,98,277,458,769,1293,1745,2166,3087,4125,4212,4329,6154,7141,6466,5073,8898,7493,637,634,132,39,73,56,66,248,597,809,1813,4170,4529,5127,6349,4644,6744,4894,3367,3127,2863,2413,2579,1761,1964,2066,2977,782,73,3,0,0,1380,654,841,2329,6810,9688,9272,6820,5100,4184,3481,3242,2178,2273,1948,1039,974,1551,1717,55,0,0,0,0,0,0,0,0,0,0,0,0,0
6652,2053,1121,891,894,924,1127,1070,1093,1457,2120,2968,4022,4020,3921,3714,3082,2615,2358,2040,1488,829,659,710,836,1208,2168,2686,2821,2692,1197,100,6254,2222,1158,862,867,861,982,1030,1068,1132,1146,1352,2104,4596,6428,7129,5211,3435,2632,1451,1148,1419,1614,1393,1473,1673,1924,2484,488,0,0,0,4839,2307,1338,887,697,589,637,624,653,772,843,838,922,969,1001,1398,1939,2710,3263,3662,3249,3486,4043,3916,4006,3244,3435,3243,2462,2684,848,32,0
0,0,0,151,105,0,0,0,3,48,326,1648,18808,16034,20976,4769,834,514,366,283,224,145,112,99,52,19,10,6,3,0,1,0,0,0,0,0,209,47,0,0,0,0,42,1997,9082,12060,37067,2760,563,441,349,293,197,152,113,86,47,15,10,3,2,1,0,0,0,0,0,0,0,0,210,46,815,4446,1759,1591,2019,2290,4327,6022,9703,18839,11825,396,345,274,173,151,118,100,49,22,10,3,2,1,0
26,87,170,214,284,361,421,434,566,943,1998,3889,5838,8196,7889,5045,2267,2565,4767,5487,6579,3597,2078,774,743,255,30,9,6,11,3,4,101,142,213,293,361,446,468,533,637,929,1929,3780,6140,6346,7693,7152,2081,1006,1490,6228,8272,4892,2419,816,744,386,24,3,4,4,2,2,189,185,258,400,440,488,509,580,713,975,1369,2458,4176,5481,5348,5061,5891,4846,969,411,970,2888,5570,6304,4908,2852,1000,289,3,4,1,0,0
2538,226,109,58,54,111,104,272,554,733,702,1076,1712,2676,3010,2484,2570,2344,2012,1591,1370,1269,1214,2347,6027,4724,4686,5503,8898,3782,707,73,2649,195,83,63,77,63,171,178,393,1588,2689,3002,2721,2266,2385,2234,1900,1419,1244,1145,1108,1161,1300,4002,5828,4921,4897,6742,6764,1909,378,61,2641,208,92,62,89,99,162,439,1315,2107,2412,2838,2800,2625,2328,1911,1294,1100,1114,1096,1205,1182,1513,6358,4812,4955,5213,8650,3507,1044,288,77,0
30,235,165,313,4627,6614,6054,4315,4042,4684,3282,2329,2492,3517,3343,2559,2422,2245,2359,2091,1458,991,950,857,523,362,390,326,385,417,691,468,16,157,213,276,973,8763,10086,6827,6247,5214,3775,2285,2100,2655,2942,3266,3209,1937,1585,703,384,341,358,262,250,190,103,94,106,194,25,0,2,95,209,270,572,1591,6658,16661,9372,6653,3494,1862,1764,2528,2426,4217,3374,1910,747,403,240,142,87,51,62,37,30,19,9,19,32,0,0
0,0,0,0,0,1,2,0,1,1,0,10,87,111,440,1880,6739,7917,3774,3797,6650,5619,5036,3148,4285,5163,3530,2924,3109,1170,140,2,0,0,0,0,0,0,0,0,0,1,0,2,0,3,14,90,431,508,132,143,168,1543,10314,16056,9658,6338,7853,5703,4682,1690,146,61,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,8,59,190,515,454,163,176,1420,6983,9814,3287,8385,23810,8484,1552,174,55,0
0,39,472,1104,2039,3562,4796,4801,3864,2982,2259,1716,1411,1204,1067,1316,1202,1210,1395,1377,1101,902,859,815,705,789,718,1239,17341,2061,621,569,6,180,787,1807,3644,5547,5851,4519,3179,2314,1792,1884,1756,2312,1763,1331,1306,1065,1842,1807,1451,1111,1037,1073,1484,1296,1238,1571,10073,404,94,12,8809,6700,7007,7579,7569,8429,10290,1707,1117,863,657,643,617,529,449,400,414,353,308,264,220,167,134,99,79,57,44,17,11,4,0,0,0
1006,1282,1654,1804,2481,2917,2992,2740,2531,2722,2401,1851,1786,2734,5109,5379,4730,4862,5244,5113,2627,991,386,85,40,24,21,4,3,6,9,2,2,8,9,15,50,128,645,1520,2235,2985,3378,3532,3203,2211,1587,1781,2414,2473,2730,3416,7788,7068,6861,5977,2987,309,91,46,29,25,9,24,3,3,9,15,33,68,112,172,261,398,866,1672,2433,2803,2876,2974,2859,2655,2274,2066,2160,2234,2647,4468,4434,8374,8190,7625,638,110,38,66,0
95,327,768,1114,978,503,360,231,208,171,149,136,114,120,140,163,261,513,1389,3514,5032,5518,5029,2674,1213,1599,2746,6681,11254,12530,6,0,183,436,550,466,542,504,606,427,409,246,233,184,190,144,137,154,247,623,2510,3473,4048,4350,4601,3488,1503,945,2301,4719,12537,14773,7,0,4,63,213,439,481,501,510,492,496,479,378,294,257,210,201,145,169,228,980,3533,3702,4134,4216,4574,2500,1844,2316,7694,16031,8443,7,2,0
